Country,Year,Month,Name Of The Service Area Having Telephone Connections,"Total Telephone Connections  (UOM:Number), Scaling Factor:1000000"
India,"Calendar Year (Jan - Dec), 2017","April, 2017",Madhya Pradesh,71.20181
India,"Calendar Year (Jan - Dec), 2017","April, 2017",Maharashtra,96.322232
India,"Calendar Year (Jan - Dec), 2017","April, 2017",North East,12.68584
India,"Calendar Year (Jan - Dec), 2017","April, 2017",Odisha,34.745877
India,"Calendar Year (Jan - Dec), 2017","April, 2017",Punjab,37.313866
India,"Calendar Year (Jan - Dec), 2017","April, 2017",Rajasthan,68.021109
India,"Calendar Year (Jan - Dec), 2017","April, 2017",Tamil Nadu,91.956377
India,"Calendar Year (Jan - Dec), 2017","April, 2017",Uttar Pradesh (East),105.515829
India,"Calendar Year (Jan - Dec), 2017","April, 2017",Uttar Pradesh (West),67.034764
India,"Calendar Year (Jan - Dec), 2017","April, 2017",West Bengal,58.936349
India,"Calendar Year (Jan - Dec), 2017","April, 2017",Kolkata,30.221061
India,"Calendar Year (Jan - Dec), 2017","April, 2017",Delhi,56.966951
India,"Calendar Year (Jan - Dec), 2017","April, 2017",Mumbai,39.6711
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Andhra Pradesh,86.580485
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Assam,21.994249
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Bihar,84.929755
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Gujarat,73.198846
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Haryana,25.392301
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Himachal Pradesh,10.580608
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Jammu & Kashmir,12.041327
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Karnataka,71.385928
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Kerala,41.275132
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Madhya Pradesh,70.603342
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Maharashtra,95.780986
India,"Calendar Year (Jan - Dec), 2017","March, 2017",North East,12.688408
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Odisha,34.583799
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Punjab,36.972226
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Rajasthan,68.098694
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Tamil Nadu,91.803712
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Uttar Pradesh (East),105.054437
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Uttar Pradesh (West),67.072551
India,"Calendar Year (Jan - Dec), 2017","March, 2017",West Bengal,58.577948
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Kolkata,30.175215
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Delhi,56.573699
India,"Calendar Year (Jan - Dec), 2017","March, 2017",Mumbai,39.624412
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Andhra Pradesh,85.868309
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Assam,21.645803
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Bihar,83.910097
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Gujarat,72.469345
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Haryana,25.119815
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Himachal Pradesh,10.444693
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Jammu & Kashmir,11.838257
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Karnataka,71.384758
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Kerala,40.921524
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Madhya Pradesh,70.113839
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Maharashtra,95.432474
India,"Calendar Year (Jan - Dec), 2017","February, 2017",North East,12.760767
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Odisha,34.158961
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Punjab,38.807342
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Rajasthan,67.637831
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Tamil Nadu,91.307204
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Uttar Pradesh (East),104.434377
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Uttar Pradesh (West),66.826116
India,"Calendar Year (Jan - Dec), 2017","February, 2017",West Bengal,57.704009
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Kolkata,29.97942
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Delhi,56.694213
India,"Calendar Year (Jan - Dec), 2017","February, 2017",Mumbai,39.526454
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Andhra Pradesh,85.015905
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Assam,21.437317
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Bihar,83.400416
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Gujarat,71.486018
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Haryana,24.808376
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Himachal Pradesh,10.250808
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Jammu & Kashmir,11.622919
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Karnataka,70.78502
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Kerala,40.507546
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Madhya Pradesh,69.413067
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Maharashtra,94.732519
India,"Calendar Year (Jan - Dec), 2017","January, 2017",North East,12.735675
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Odisha,33.874275
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Punjab,38.18325
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Rajasthan,66.621451
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Tamil Nadu,90.353942
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Uttar Pradesh (East),103.240207
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Uttar Pradesh (West),65.661731
India,"Calendar Year (Jan - Dec), 2017","January, 2017",West Bengal,57.079255
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Kolkata,29.638735
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Delhi,55.400292
India,"Calendar Year (Jan - Dec), 2017","January, 2017",Mumbai,38.980796
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Andhra Pradesh,83.289766
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Assam,21.100176
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Bihar,82.626315
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Gujarat,69.732339
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Haryana,24.290599
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Himachal Pradesh,10.065871
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Jammu & Kashmir,11.407789
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Karnataka,69.356193
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Kerala,40.023087
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Madhya Pradesh,67.546189
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Maharashtra,92.646932
India,"Calendar Year (Jan - Dec), 2016","December, 2016",North East,12.50497
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Odisha,33.084895
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Punjab,37.402011
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Rajasthan,65.666217
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Tamil Nadu,89.07675
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Uttar Pradesh (East),102.104208
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Uttar Pradesh (West),63.608044
India,"Calendar Year (Jan - Dec), 2016","December, 2016",West Bengal,55.925454
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Kolkata,29.006093
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Delhi,54.091478
India,"Calendar Year (Jan - Dec), 2016","December, 2016",Mumbai,37.658785
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Andhra Pradesh,76.331602
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Assam,19.992732
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Bihar,77.752607
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Gujarat,63.679861
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Haryana,22.20863
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Himachal Pradesh,9.318918
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Jammu & Kashmir,10.402823
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Karnataka,64.625982
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Kerala,37.601958
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Madhya Pradesh,63.562224
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Maharashtra,87.162861
India,"Calendar Year (Jan - Dec), 2016","November, 2016",North East,11.891639
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Odisha,31.023321
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Punjab,33.786282
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Rajasthan,61.777743
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Tamil Nadu,82.851808
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Uttar Pradesh (East),97.734805
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Uttar Pradesh (West),59.232479
India,"Calendar Year (Jan - Dec), 2016","November, 2016",West Bengal,52.719514
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Kolkata,26.137217
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Delhi,48.361382
India,"Calendar Year (Jan - Dec), 2016","November, 2016",Mumbai,34.382755
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Andhra Pradesh,75.671679
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Assam,19.900854
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Bihar,76.613324
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Gujarat,63.503945
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Haryana,22.055693
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Himachal Pradesh,9.303659
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Jammu & Kashmir,10.135559
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Karnataka,64.020338
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Kerala,37.303969
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Madhya Pradesh,62.747893
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Maharashtra,86.198745
India,"Calendar Year (Jan - Dec), 2016","October, 2016",North East,11.865213
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Odisha,30.881987
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Punjab,33.659951
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Rajasthan,61.178593
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Tamil Nadu,83.383711
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Uttar Pradesh (East),95.110588
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Uttar Pradesh (West),58.313715
India,"Calendar Year (Jan - Dec), 2016","October, 2016",West Bengal,52.157313
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Kolkata,26.046071
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Delhi,48.430284
India,"Calendar Year (Jan - Dec), 2016","October, 2016",Mumbai,34.379573
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Andhra Pradesh,75.199849
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Assam,19.770354
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Bihar,75.989271
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Gujarat,63.262984
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Haryana,21.916729
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Himachal Pradesh,9.319682
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Jammu & Kashmir,9.621116
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Karnataka,63.836526
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Kerala,37.169667
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Madhya Pradesh,63.021552
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Maharashtra,85.882958
India,"Calendar Year (Jan - Dec), 2016","September, 2016",North East,11.816154
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Odisha,30.753826
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Punjab,33.513813
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Rajasthan,60.990962
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Tamil Nadu,83.68148
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Uttar Pradesh (East),94.4154
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Uttar Pradesh (West),58.028241
India,"Calendar Year (Jan - Dec), 2016","September, 2016",West Bengal,51.799852
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Kolkata,25.987724
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Delhi,48.418251
India,"Calendar Year (Jan - Dec), 2016","September, 2016",Mumbai,34.365127
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Andhra Pradesh,74.837273
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Assam,19.570753
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Bihar,75.79307
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Gujarat,63.19824
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Haryana,21.731966
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Himachal Pradesh,9.28602
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Jammu & Kashmir,9.758452
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Karnataka,63.373149
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Kerala,36.774551
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Madhya Pradesh,62.773562
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Maharashtra,85.677643
India,"Calendar Year (Jan - Dec), 2016","August, 2016",North East,11.595225
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Odisha,30.520716
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Punjab,33.234466
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Rajasthan,60.558566
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Tamil Nadu,83.308067
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Uttar Pradesh (East),93.98512
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Uttar Pradesh (West),57.898726
India,"Calendar Year (Jan - Dec), 2016","August, 2016",West Bengal,51.1282
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Kolkata,25.788886
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Delhi,48.685079
India,"Calendar Year (Jan - Dec), 2016","August, 2016",Mumbai,34.381061
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Andhra Pradesh,75.275727
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Assam,19.492904
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Bihar,76.076365
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Gujarat,63.109696
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Haryana,21.575305
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Himachal Pradesh,9.210327
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Jammu & Kashmir,9.982834
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Karnataka,63.496337
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Kerala,37.091818
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Madhya Pradesh,63.522187
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Maharashtra,86.161949
India,"Calendar Year (Jan - Dec), 2016","July, 2016",North East,11.605725
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Odisha,30.219591
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Punjab,33.100159
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Rajasthan,60.815735
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Tamil Nadu,83.423394
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Uttar Pradesh (East),94.776308
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Uttar Pradesh (West),58.261633
India,"Calendar Year (Jan - Dec), 2016","July, 2016",West Bengal,50.753593
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Kolkata,26.238905
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Delhi,50.569215
India,"Calendar Year (Jan - Dec), 2016","July, 2016",Mumbai,34.669795
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Andhra Pradesh,75.002288
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Assam,19.392799
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Bihar,76.317983
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Gujarat,63.03493
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Haryana,21.658228
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Himachal Pradesh,9.210426
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Jammu & Kashmir,10.163315
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Karnataka,63.965907
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Kerala,37.027436
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Madhya Pradesh,64.023735
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Maharashtra,86.216051
India,"Calendar Year (Jan - Dec), 2016","June, 2016",North East,11.547506
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Odisha,30.152857
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Punjab,32.908238
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Rajasthan,61.411605
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Tamil Nadu,83.955215
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Uttar Pradesh (East),94.453703
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Uttar Pradesh (West),58.134266
India,"Calendar Year (Jan - Dec), 2016","June, 2016",West Bengal,50.463553
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Kolkata,26.174722
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Delhi,50.412988
India,"Calendar Year (Jan - Dec), 2016","June, 2016",Mumbai,34.650918
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Andhra Pradesh,75.598757
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Assam,19.257711
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Bihar,76.035876
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Gujarat,62.881521
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Haryana,21.51694
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Himachal Pradesh,9.116069
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Jammu & Kashmir,9.934276
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Karnataka,63.676915
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Kerala,36.827269
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Madhya Pradesh,64.166556
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Maharashtra,86.200225
India,"Calendar Year (Jan - Dec), 2016","May, 2016",North East,11.323917
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Odisha,29.853617
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Punjab,32.687367
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Rajasthan,61.165309
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Tamil Nadu,83.523725
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Uttar Pradesh (East),95.109277
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Uttar Pradesh (West),58.152364
India,"Calendar Year (Jan - Dec), 2016","May, 2016",West Bengal,50.164425
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Kolkata,26.157341
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Delhi,50.463186
India,"Calendar Year (Jan - Dec), 2016","May, 2016",Mumbai,34.65241
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Andhra Pradesh,75.707782
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Assam,19.089605
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Bihar,75.232236
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Gujarat,63.219177
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Haryana,23.344741
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Himachal Pradesh,9.2231
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Jammu & Kashmir,9.847187
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Karnataka,63.687574
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Kerala,36.724045
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Madhya Pradesh,66.213514
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Maharashtra,85.925696
India,"Calendar Year (Jan - Dec), 2016","April, 2016",North East,11.292452
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Odisha,29.658146
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Punjab,32.844048
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Rajasthan,61.103567
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Tamil Nadu,84.020989
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Uttar Pradesh (East),93.795821
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Uttar Pradesh (West),58.019076
India,"Calendar Year (Jan - Dec), 2016","April, 2016",West Bengal,50.027772
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Kolkata,25.941735
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Delhi,50.197185
India,"Calendar Year (Jan - Dec), 2016","April, 2016",Mumbai,34.626539
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Andhra Pradesh,76.388329
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Assam,18.721489
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Bihar,74.842571
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Gujarat,63.677628
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Haryana,23.626667
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Himachal Pradesh,9.060034
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Jammu & Kashmir,9.946455
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Karnataka,63.595767
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Kerala,36.607712
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Madhya Pradesh,66.715337
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Maharashtra,86.090087
India,"Calendar Year (Jan - Dec), 2016","March, 2016",North East,11.199114
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Odisha,29.368592
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Punjab,32.806657
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Rajasthan,60.879811
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Tamil Nadu,83.987282
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Uttar Pradesh (East),92.738712
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Uttar Pradesh (West),58.026879
India,"Calendar Year (Jan - Dec), 2016","March, 2016",West Bengal,49.866487
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Kolkata,25.934956
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Delhi,50.415825
India,"Calendar Year (Jan - Dec), 2016","March, 2016",Mumbai,34.83684
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Andhra Pradesh,74.666029
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Assam,18.090068
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Bihar,73.490632
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Gujarat,59.606392
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Haryana,22.466835
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Himachal Pradesh,8.498228
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Jammu & Kashmir,9.740539
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Karnataka,61.524728
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Kerala,35.087863
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Madhya Pradesh,63.20756
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Maharashtra,80.517252
India,"Calendar Year (Jan - Dec), 2015","August, 2015",North East,10.904185
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Odisha,29.112289
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Punjab,32.02806
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Rajasthan,57.220197
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Tamil Nadu,82.636399
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Uttar Pradesh (East),85.437234
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Uttar Pradesh (West),52.980505
India,"Calendar Year (Jan - Dec), 2015","August, 2015",West Bengal,49.895356
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Kolkata,24.30997
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Delhi,49.886305
India,"Calendar Year (Jan - Dec), 2015","August, 2015",Mumbai,33.625148
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Andhra Pradesh,74.17234
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Assam,17.934022
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Bihar,73.136878
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Gujarat,59.418965
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Haryana,22.410479
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Himachal Pradesh,8.362045
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Jammu & Kashmir,9.682688
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Karnataka,61.022758
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Kerala,34.719662
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Madhya Pradesh,62.892776
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Maharashtra,79.583808
India,"Calendar Year (Jan - Dec), 2015","July, 2015",North East,10.822313
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Odisha,28.975577
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Punjab,31.982453
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Rajasthan,56.972519
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Tamil Nadu,82.685517
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Uttar Pradesh (East),85.094913
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Uttar Pradesh (West),53.010606
India,"Calendar Year (Jan - Dec), 2015","July, 2015",West Bengal,49.565451
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Kolkata,24.203809
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Delhi,49.948072
India,"Calendar Year (Jan - Dec), 2015","July, 2015",Mumbai,33.364777
India,"Calendar Year (Jan - Dec), 2015","June, 2015",Andhra Pradesh,73.768757
India,"Calendar Year (Jan - Dec), 2015","June, 2015",Assam,17.752428
India,"Calendar Year (Jan - Dec), 2015","June, 2015",Bihar,72.684715
India,"Calendar Year (Jan - Dec), 2015","June, 2015",Gujarat,60.000591
India,"Calendar Year (Jan - Dec), 2015","June, 2015",Haryana,22.437248
