time_id,location_id,service_id,value
68,29,2,2820225.548537
69,29,2,2863651.396248
70,29,2,2837067.2314110002
71,29,2,2758099.170321
72,29,2,2765816.6777359997
73,29,2,2774113.17107
74,29,2,2691308.472968
75,29,2,2680688.1759019997
76,29,2,2625171.468489
77,29,2,2728641.70696
78,29,2,2742774.251479
79,29,2,2681432.304337
80,29,2,2682411.3691519997
81,29,2,2712273.827668
82,29,2,2685657.224866
83,29,2,2669496.757909
84,29,2,2678229.701834
85,29,2,2680323.484658
86,29,2,2575109.409742
87,29,2,2496787.17768
88,29,2,2492913.18789
89,29,2,2587656.380355
90,29,2,2602980.317092
91,29,2,2508353.117849
92,29,2,2527572.670138
93,29,2,2595404.360514
94,29,2,2547187.386833
95,29,2,2497136.14169
96,29,2,2504633.458237
97,29,2,2501214.5954
98,29,2,2483500.99304
99,29,2,2402601.34402
100,29,2,2336699.27576
101,29,2,2491152.64022
102,29,2,2487985.42521
103,29,2,2421899.5363
104,29,2,2447997.11659
105,29,2,2504471.26332
106,29,2,2469461.83436
107,29,2,2347398.21241
108,29,2,2369379.0022400003
109,29,2,2389753.57664
110,29,2,2262126.19262
111,29,2,2212336.42414
112,29,2,2184536.29292
113,29,2,2299639.31524
114,29,2,2304380.30851
115,29,2,2218862.54004
116,29,2,2233062.91087
117,29,2,2276133.89636
118,29,2,2247550.31704
119,29,2,2195685.44198
120,29,2,2201237.4077500002
121,29,2,2206687.14156
122,29,2,2131835.87174
123,29,2,2052548.3363
124,29,2,2036430.13844
125,29,2,2164499.8698899997
126,29,2,2180643.62551
127,29,2,2081576.2307
128,29,2,2102235.87252
129,29,2,2154375.0042499998
130,29,2,2117443.8162
131,29,2,2082018.57842
132,29,2,2094661.88285
133,29,2,2101225.35209
134,29,2,1959790.7962800001
135,29,2,1927111.0699
136,29,2,1890337.16093
137,29,2,1985062.6601699998
138,29,2,1992772.30339
139,29,2,1926629.40056
140,29,2,1927138.59371
141,29,2,1978535.5619500002
142,29,2,1928354.56021
143,29,2,1909914.52421
144,29,2,1909174.32765
145,29,2,1927772.6264499999
146,29,2,1868612.93258
147,29,2,1851795.82424
148,29,2,1852429.85709
149,29,2,1855122.28522
1,30,2,1054750.16724
2,30,2,1047506.56737
3,30,2,1024014.84002
4,30,2,1016175.71131
5,30,2,1042811.0361
6,30,2,1048359.5102799999
7,30,2,1028656.98474
8,30,2,1031749.26486
9,30,2,1054378.11692
10,30,2,1038718.48279
11,30,2,1021260.67464
12,30,2,1025846.12206
13,30,2,1025416.54671
14,30,2,1011014.59985
15,30,2,993069.69133
16,30,2,985900.9981099999
17,30,2,1010396.3093999999
18,30,2,1011944.51869
19,30,2,996380.06985
20,30,2,1002759.55293
21,30,2,1018806.9635600001
22,30,2,1007286.23379
23,30,2,986453.90044
24,30,2,985625.37471
25,30,2,989939.75104
26,30,2,977763.07045
27,30,2,976125.88361
28,30,2,973098.57789
29,30,2,983670.35173
30,30,2,985202.8348300001
31,30,2,973413.10315
32,30,2,973785.15338
33,30,2,980064.48498
34,30,2,973853.0246499999
35,30,2,972018.8457
36,30,2,971901.31253
37,30,2,973558.36416
38,30,2,971438.6293650001
39,30,2,952210.788702
40,30,2,935929.553374
41,30,2,974423.7225156
42,30,2,972106.5816599999
43,30,2,954935.984745
44,30,2,958285.265047
45,30,2,977094.7042971001
46,30,2,963326.774087
47,30,2,940199.647844
48,30,2,944940.2886910001
49,30,2,947133.6885619999
50,30,2,914657.298465
51,30,2,891151.914141
52,30,2,855721.055556
53,30,2,930191.122408
54,30,2,934678.487697
55,30,2,896235.221991
56,30,2,904800.241818
57,30,2,926758.244569
58,30,2,909699.3868270001
59,30,2,860125.237146
60,30,2,862974.1739940001
61,30,2,884296.504632
62,30,2,842910.7722290001
63,30,2,816958.712253
64,30,2,792697.639498
65,30,2,848814.3288339999
66,30,2,853272.310739
67,30,2,822437.245992
68,30,2,827911.2272989999
69,30,2,846033.677124
70,30,2,835993.285362
71,30,2,797629.064779
72,30,2,803980.819975
73,30,2,810188.969548
74,30,2,762588.0520629999
75,30,2,757294.922766
76,30,2,731495.159309
77,30,2,781516.266031
78,30,2,787017.147501
79,30,2,759165.106595
80,30,2,759975.009233
81,30,2,773354.3350409999
82,30,2,763914.024395
83,30,2,743783.165222
84,30,2,751094.2225360001
85,30,2,755565.447613
86,30,2,703869.907679
87,30,2,682253.330403
88,30,2,676226.8605749999
89,30,2,716320.9701029999
90,30,2,721034.71082
91,30,2,686009.83821
92,30,2,692032.99718
93,30,2,718402.630829
94,30,2,697299.226379
95,30,2,676284.385595
96,30,2,681545.2346249999
97,30,2,681842.378263
98,30,2,674050.8422900001
99,30,2,650789.215004
100,30,2,630943.497737
101,30,2,673082.849379
102,30,2,672395.446105
103,30,2,654947.984081
104,30,2,661091.57314
105,30,2,677797.831507
106,30,2,670103.550043
107,30,2,636609.091258
108,30,2,642976.572721
109,30,2,650594.29213
110,30,2,608065.50856
111,30,2,595266.81298
112,30,2,591589.76412
113,30,2,617593.14138
114,30,2,622026.70617
115,30,2,592886.35319
116,30,2,598895.0275
117,30,2,612387.74805
118,30,2,603833.0744
119,30,2,591317.86529
120,30,2,592626.86983
121,30,2,595405.45239
122,30,2,584008.0495900001
123,30,2,554254.37229
124,30,2,561045.2213
125,30,2,583048.33366
126,30,2,589154.67641
127,30,2,562225.10494
128,30,2,567729.71116
129,30,2,595885.51727
130,30,2,575015.93748
131,30,2,568515.61045
132,30,2,570679.21331
133,30,2,569901.59095
134,30,2,535496.2504
135,30,2,473012.49351
136,30,2,570109.7570239999
137,30,2,543475.25998
138,30,2,549992.55482
139,30,2,469030.02412
140,30,2,531634.21111
141,30,2,544587.6862400001
142,30,2,526242.58572
143,30,2,571289.226875
144,30,2,562977.48255
145,30,2,560121.51027
146,30,2,596979.320326
147,30,2,576844.322668
148,30,2,571482.908114
149,30,2,517516.164672
1,31,2,10232.739150899999
2,31,2,10121.554758600001
3,31,2,9933.9262873
4,31,2,9963.0063919
5,31,2,10144.0224695
6,31,2,10174.6414585
7,31,2,9930.0261782
8,31,2,9974.6874867
9,31,2,10167.0961166
10,31,2,10040.864321399999
11,31,2,9954.9032047
12,31,2,9949.1179612
13,31,2,9951.113702499999
14,31,2,9997.8717408
15,31,2,9904.365281999999
16,31,2,9481.2153753
17,31,2,9984.3584126
18,31,2,9971.917494399999
19,31,2,9929.0307121
20,31,2,9952.2919101
21,31,2,10011.3706416
22,31,2,9978.0057059
23,31,2,9528.4639324
24,31,2,9646.7656651
25,31,2,9850.0667108
26,31,2,9308.1293608
27,31,2,9119.0341414
28,31,2,8993.7449128
29,31,2,9419.039639800001
30,31,2,9451.851538100002
31,31,2,9165.421885400001
32,31,2,9218.614384100001
33,31,2,9364.091851000001
34,31,2,9260.9914106
35,31,2,9030.750271500001
36,31,2,9064.3700845
37,31,2,9084.6545035
38,31,2,8772.063817510001
39,31,2,8602.99332992
40,31,2,8593.58689914
41,31,2,8903.715370505
42,31,2,8953.4501879
43,31,2,8657.27266502
44,31,2,8700.07288522
45,31,2,8804.808390605
46,31,2,8741.545817215
47,31,2,8584.704651035001
48,31,2,8580.90553043
49,31,2,8580.814159125
50,31,2,8554.792587670001
51,31,2,8321.603522989999
52,31,2,8175.866368285
53,31,2,8617.24243646
54,31,2,8610.024107155
55,31,2,8362.648452695
56,31,2,8397.17236099
57,31,2,8617.896462165
58,31,2,8487.980962284999
59,31,2,8213.795058115
60,31,2,8248.71330471
61,31,2,8284.112452905001
62,31,2,8054.20794495
63,31,2,7727.03152053
64,31,2,7543.86581448
65,31,2,8132.705472240001
66,31,2,8156.54856114
67,31,2,7802.537841015
68,31,2,7921.483980955
69,31,2,8127.545401165
70,31,2,7982.2554853500005
71,31,2,7589.585105915
72,31,2,7633.11148708
73,31,2,7694.4985437450005
74,31,2,7296.74503786
75,31,2,7118.02766848
76,31,2,6876.87968673
77,31,2,7490.80796888
78,31,2,7509.78914478
79,31,2,7165.935061779999
80,31,2,7206.52313496
81,31,2,7465.526984810001
82,31,2,7249.29931046
83,31,2,6940.62316142
84,31,2,7007.8675963000005
85,31,2,7093.82390399
86,31,2,6654.70807211
87,31,2,6481.87212688
88,31,2,6479.9677573
89,31,2,6767.38806814
90,31,2,6807.09128303
91,31,2,6504.22923037
92,31,2,6535.99276498
93,31,2,6776.3280239900005
94,31,2,6588.98809337
95,31,2,6472.01364906
96,31,2,6476.14459162
97,31,2,6477.4285987
98,31,2,6391.92433859
99,31,2,6292.276769456
100,31,2,6221.084134211
101,31,2,6479.51090131
102,31,2,6470.18622481
103,31,2,6317.480809625999
104,31,2,6338.62123307
105,31,2,6521.762894310001
106,31,2,6359.38174379
107,31,2,6243.768250616001
108,31,2,6250.337362873999
109,31,2,6265.298204293
110,31,2,5954.25121074
111,31,2,5888.92076294
112,31,2,5874.45044105
113,31,2,6235.852614900001
114,31,2,6219.800126970001
115,31,2,5886.016118070001
116,31,2,5906.0745135100005
117,31,2,6100.60391886
118,31,2,5919.44838014
119,31,2,5885.76604959
120,31,2,5897.56736913
121,31,2,5895.44659359
122,31,2,5632.87926573
123,31,2,5243.23375618
124,31,2,5730.7955895800005
125,31,2,5886.4729745800005
126,31,2,5867.044560490001
127,31,2,5266.110233410001
128,31,2,5290.08797485
129,31,2,5940.80520901
130,31,2,5342.60721124
131,31,2,5774.1103739499995
132,31,2,5828.83213921
133,31,2,5807.91292967
134,31,2,4567.37980817
135,31,2,4602.24034677
136,31,2,4626.92020341
137,31,2,4916.39877134
138,31,2,5311.00237401
139,31,2,4576.88241816
140,31,2,4608.13619706
141,31,2,4812.20187579
142,31,2,4561.5224298
143,31,2,4635.8890145
144,31,2,4647.49316379
145,31,2,4625.689096040001
146,31,2,4511.9655450400005
147,31,2,4625.79970385
148,31,2,4643.54015503
149,31,2,4572.866892149999
1,32,2,98249.35218
2,32,2,98328.641807589
3,32,2,26782.272839146
4,32,2,26184.858444098998
5,32,2,98180.98267
6,32,2,98132.55427
7,32,2,26851.943093339003
8,32,2,26860.531473765997
9,32,2,98567.46029
10,32,2,98009.58412517801
11,32,2,26270.742276678
12,32,2,26404.303687105003
13,32,2,26749.845667105
14,32,2,26048.808807865
15,32,2,23874.422672169
16,32,2,22276.8227567
17,32,2,26150.424636251
18,32,2,26126.264789906
19,32,2,25094.775822169002
20,32,2,25844.935021631
21,32,2,26196.336377327
22,32,2,25967.098765824
23,32,2,23205.25112196
24,32,2,23307.9104067
25,32,2,23612.677628087
26,32,2,21490.86524304
27,32,2,20641.979761220002
28,32,2,20330.470252950003
29,32,2,21627.63726304
30,32,2,21712.15658723
31,32,2,20797.293057990002
32,32,2,20888.07307746
33,32,2,21623.062143040002
34,32,2,20904.28666219
35,32,2,20348.85099714
36,32,2,20266.90015553
37,32,2,20634.675620259997
38,32,2,20242.579778749998
39,32,2,20099.70759875
40,32,2,17482.01638402
41,32,2,20277.174115640002
42,32,2,20322.283191979997
43,32,2,20141.84686875
44,32,2,20208.86836348
45,32,2,20256.786735640002
46,32,2,20229.65706875
47,32,2,17698.010219289998
48,32,2,17545.747005100002
49,32,2,20060.77895037
50,32,2,13525.01889
51,32,2,11517.50424
52,32,2,4.81591614
53,32,2,17406.24597
54,32,2,17410.74083
55,32,2,13512.49751
56,32,2,13498.37082
57,32,2,15241.09034
58,32,2,13474.6123
59,32,2,4.81591614
60,32,2,4.81591614
61,32,2,11513.81204
62,32,2,11163.21334614
63,32,2,10514.42917421
64,32,2,10340.57460228
65,32,2,11428.08873614
66,32,2,4.81591614
67,32,2,10547.57873614
68,32,2,10681.46120614
69,32,2,11232.08094614
70,32,2,10987.67320614
71,32,2,10411.93043228
72,32,2,10428.38481228
73,32,2,10451.74200228
74,32,2,10160.53960228
75,32,2,10200.591972279999
76,32,2,10091.75227035
77,32,2,10273.15178228
78,32,2,10284.950772279999
79,32,2,10169.44905228
80,32,2,10155.40263228
81,32,2,10214.87919228
82,32,2,10147.53663228
83,32,2,10103.31047035
84,32,2,10232.29676035
85,32,2,10232.45729035
86,32,2,9970.63198035
87,32,2,9822.54255935
88,32,2,9779.11904835
89,32,2,10044.797090349999
90,32,2,10078.42824035
91,32,2,10438.97982035
92,32,2,9878.40718635
93,32,2,9979.14009935
94,32,2,9906.339500349999
95,32,2,9816.36213335
96,32,2,9848.54850635
97,32,2,9856.97635935
98,32,2,9607.431638349999
99,32,2,9261.32779828
100,32,2,9079.76776028
101,32,2,9724.13733942
102,32,2,9738.50482235
103,32,2,9364.62919935
104,32,2,9442.08518442
105,32,2,9710.65277442
106,32,2,9492.89309935
107,32,2,9154.33419428
108,32,2,9154.73552128
109,32,2,9248.88668128
110,32,2,8979.35590863
111,32,2,8677.719027629999
112,32,2,8561.65544863
113,32,2,9034.25735249
114,32,2,9089.72065349
115,32,2,8716.80821363
116,32,2,8711.02911363
117,32,2,9000.46567449
118,32,2,8764.48578363
119,32,2,8601.62755263
120,32,2,8617.27927963
121,32,2,8623.700501629999
122,32,2,8309.30144263
123,32,2,7890.2364735599995
124,32,2,7928.60327216
125,32,2,8343.17338663
126,32,2,8386.596896629999
127,32,2,7965.84635656
128,32,2,8092.103624629999
129,32,2,8359.70803163
130,32,2,8256.16583463
131,32,2,7909.82119866
132,32,2,7983.26392006
133,32,2,8066.65953446
134,32,2,7770.48069143
135,32,2,7860.77911863
136,32,2,8005.81846063
137,32,2,7861.01991543
138,32,2,7822.0912596299995
139,32,2,7836.057416330001
140,32,2,7750.89596643
141,32,2,7824.98080993
142,32,2,7792.87470203
143,32,2,7845.84977963
144,32,2,7683.392874630001
145,32,2,7503.43814163
146,32,2,8440.61542277
147,32,2,8018.580638630001
148,32,2,7968.33458063
149,32,2,8229.03617377
1,33,2,2105558.217756
2,33,2,2090972.365917
3,33,2,2265330.021791
4,33,2,2289192.5913279997
5,33,2,2109628.5480669998
6,33,2,2107021.2600559997
7,33,2,2270040.5639609997
8,33,2,2261947.166939
9,33,2,2120004.270832
10,33,2,2086755.2672310001
11,33,2,2286955.322761
12,33,2,2275723.884741
13,33,2,2271710.110494
14,33,2,2296544.081936
15,33,2,2033365.140521
16,33,2,1993846.43828
17,33,2,2293770.997256
18,33,2,2292989.418939
19,33,2,2035036.918295
20,33,2,2084325.2157939998
21,33,2,2299403.474629
22,33,2,2091274.528116
23,33,2,1996365.699704
24,33,2,2015221.92534
25,33,2,2017170.107397
26,33,2,1977014.964903
27,33,2,1940911.057167
28,33,2,1881070.321335
29,33,2,1987798.255938
30,33,2,1988035.299655
31,33,2,1957911.024357
32,33,2,1970975.659894
33,33,2,1984127.205561
34,33,2,1976831.806874
35,33,2,1896878.811787
36,33,2,1914479.087624
37,33,2,1928065.599795
38,33,2,1730782.83471
39,33,2,1596177.109026
40,33,2,1526380.95734317
41,33,2,1433374.4075860002
42,33,2,1862189.054996
43,33,2,1637551.537075
44,33,2,1665798.62452
45,33,2,1712708.020878
46,33,2,1682425.798709
47,33,2,1530502.21814
48,33,2,1535115.214493
49,33,2,1553194.383412
50,33,2,1434491.5644326
51,33,2,1376241.7150225
52,33,2,1220889.4136305
53,33,2,1518278.2976332
54,33,2,1521998.3765646801
55,33,2,1392964.6500395
56,33,2,1412045.5918744
57,33,2,1511665.3921222
58,33,2,1421401.2983374
59,33,2,1237947.9798235
60,33,2,1250839.2568455
61,33,2,1267115.5044875
62,33,2,1109910.5449415
63,33,2,861901.4301519
64,33,2,831236.7455902001
65,33,2,1142947.0225225
66,33,2,1166931.0410055001
67,33,2,873304.0741729
68,33,2,1067884.4894474999
69,33,2,1128902.7757485
70,33,2,1084501.3751885
71,33,2,845765.701537
72,33,2,851011.535574
73,33,2,856226.3695919
74,33,2,796092.7346252
75,33,2,771874.9258644
76,33,2,763794.8208276
77,33,2,822395.876016
78,33,2,827704.9333132
79,33,2,779271.5259384
80,33,2,780183.9258794
81,33,2,806067.8378132
82,33,2,784849.5563474
83,33,2,766714.8250745999
84,33,2,768428.4041646
85,33,2,767532.6255096
86,33,2,756098.5288077
87,33,2,746515.6903523001
88,33,2,740885.5592351
89,33,2,761891.0995387
90,33,2,762212.6599177
91,33,2,749483.2408666
92,33,2,754008.5069907
93,33,2,761181.5620297
94,33,2,755049.9515957
95,33,2,746341.421555
96,33,2,747097.385615
97,33,2,747266.4822963
98,33,2,725008.1453051
99,33,2,713278.2282840001
100,33,2,701264.712244
101,33,2,734871.2200953
102,33,2,736051.6275423
103,33,2,713003.857948
104,33,2,715903.358467
105,33,2,734073.9229125
106,33,2,719907.404969
107,33,2,704065.737662
108,33,2,706567.439638
109,33,2,710745.50923421
110,33,2,672197.4542639999
111,33,2,656265.2694400001
112,33,2,637895.260979
113,33,2,699990.875963
114,33,2,698923.934742
115,33,2,661574.890115
116,33,2,665889.228735
117,33,2,674429.351287
118,33,2,667552.298492
119,33,2,641135.006956
120,33,2,644149.198617
121,33,2,655378.698877
122,33,2,613226.021234
123,33,2,574605.5904100001
124,33,2,613441.446725
125,33,2,633699.857054
126,33,2,636525.496647
127,33,2,581801.055489
128,33,2,591057.562897
129,33,2,632541.93377
130,33,2,599959.103183
131,33,2,613933.503568
132,33,2,618106.1824469999
133,33,2,600675.683937
134,33,2,525603.4007550001
135,33,2,559652.826984
136,33,2,609858.483520112
137,33,2,607319.162593
138,33,2,603934.205923
139,33,2,541291.942119
140,33,2,530700.965701
141,33,2,589389.352115
142,33,2,567821.930758
143,33,2,591107.411029112
144,33,2,577864.2025533901
145,33,2,567651.560243
146,33,2,635194.684095112
147,33,2,479127.437137112
148,33,2,632985.240351112
149,33,2,500114.639750112
1,34,2,688412.7822479999
2,34,2,703564.6340848999
3,34,2,529541.9782089
4,34,2,523781.408671
5,34,2,686211.451934
6,34,2,687197.739947
7,34,2,522108.4360381
8,34,2,529241.833061
9,34,2,690708.7291639999
10,34,2,708659.7327688
11,34,2,523774.67723699997
12,34,2,531631.115259
13,34,2,531338.889506
14,34,2,523868.91805900005
15,34,2,357415.859477
16,34,2,339150.561716
17,34,2,524175.00274
18,34,2,524039.581059
19,34,2,357335.081709
20,34,2,388254.784201
21,34,2,525086.525366
22,34,2,390309.471887
23,34,2,339117.300294
24,34,2,348493.074663
25,34,2,347783.892606
26,34,2,337925.035092
27,34,2,328835.942829
28,34,2,323477.67866
29,34,2,339014.744067
30,34,2,339431.70034800004
31,34,2,333764.975639
32,34,2,336755.340103
33,34,2,338616.79444
34,34,2,337477.19312699995
35,34,2,324351.188212
36,34,2,325242.91238
37,34,2,326295.4002
38,34,2,314194.165289
39,34,2,310860.89097
40,34,2,306346.04265783
41,34,2,726141.9051160001
42,34,2,320503.945007
43,34,2,311492.462921
44,34,2,312326.37547699997
45,34,2,305919.979122
46,34,2,313090.20128900005
47,34,2,307039.78186199995
48,34,2,307412.78551
49,34,2,309158.616593
50,34,2,272017.43556250003
51,34,2,261067.2849815
52,34,2,252273.5863645
53,34,2,305298.70236581
54,34,2,305915.62343432
55,34,2,262947.3499575
56,34,2,264022.40812664
57,34,2,303755.60787481
58,34,2,265840.70166664
59,34,2,252565.0201775
60,34,2,255205.74314950002
61,34,2,258354.4955155
62,34,2,212376.45505649998
63,34,2,205035.5698481
64,34,2,200193.25440580002
65,34,2,216549.9774815
66,34,2,221994.9589945
67,34,2,206611.9258241
68,34,2,208126.5105545
69,34,2,214305.22424749998
70,34,2,209726.6248065
71,34,2,201348.298464
72,34,2,202373.464425
73,34,2,203398.6304081
74,34,2,188382.2653708
75,34,2,179912.07413660001
76,34,2,172120.1791695
77,34,2,195706.123985
78,34,2,198561.0666848
79,34,2,184274.4740616
80,34,2,184746.0741216
81,34,2,191104.16218379998
82,34,2,185515.4436566
83,34,2,173437.1749295
84,34,2,174476.5958385
85,34,2,176070.3744935
86,34,2,166864.47119029998
87,34,2,162891.30964569998
88,34,2,159223.44076189998
89,34,2,169317.90045830002
90,34,2,170532.3400833
91,34,2,163711.7591335
92,34,2,165054.4930053
93,34,2,169245.43797129998
94,34,2,166061.04840529998
95,34,2,162039.5784461
96,34,2,162566.6143811
97,34,2,162890.5177027
98,34,2,153837.85469190002
99,34,2,147675.771718
100,34,2,141317.287759
101,34,2,157185.7799057
102,34,2,157756.37246070002
103,34,2,149958.142055
104,34,2,151225.64153
105,34,2,156960.0770845
106,34,2,152782.59502699997
107,34,2,142754.262333
108,34,2,144041.560361
109,34,2,145954.49076679
110,34,2,136929.545737
111,34,2,130033.730557
112,34,2,122565.73901899999
113,34,2,139211.124037
114,34,2,139826.065261
115,34,2,132040.10988
116,34,2,134018.771269
117,34,2,138255.648718
118,34,2,135145.701506
119,34,2,123483.993044
120,34,2,124740.801385
121,34,2,129211.30112300001
122,34,2,117943.978767
123,34,2,111338.40954600001
124,34,2,125531.55324359999
125,34,2,119991.142947
126,34,2,121036.503348
127,34,2,113191.944465
128,34,2,115285.43709800001
129,34,2,119527.06623
130,34,2,116497.896816
131,34,2,125910.4964074
132,34,2,126841.8175138
133,34,2,114511.3160468
134,34,2,119199.5991949
135,34,2,139776.173026
136,34,2,146089.516479888
137,34,2,109920.8374484
138,34,2,123208.794042
139,34,2,131829.05791129998
140,34,2,129827.0342894
141,34,2,123026.6478946
142,34,2,121590.0692521
143,34,2,138988.588970888
144,34,2,136511.79748660998
145,34,2,131909.439797
146,34,2,141157.315904888
147,34,2,157462.56283288798
148,34,2,152353.759688888
149,34,2,164065.360269888
1,35,2,2563459.789773
2,35,2,2540819.535199
3,35,2,2487956.712965
4,35,2,2453555.144505
5,35,2,2558933.3991106
6,35,2,2555665.2334163003
7,35,2,2500037.629165
8,35,2,2528192.983963
9,35,2,2561195.5186879
10,35,2,2526834.818101
11,35,2,2465100.565034
12,35,2,2473636.663192
13,35,2,2479955.04159
14,35,2,2347075.215317
15,35,2,2283844.691496
16,35,2,2215480.616256
17,35,2,2412418.562691
18,35,2,2431621.829606
19,35,2,2303607.4475529
20,35,2,2321922.6186272
21,35,2,2359527.498965
22,35,2,2333631.5537848
23,35,2,2224740.851352
24,35,2,2240227.050808
25,35,2,2253167.183218
26,35,2,2123181.419597
27,35,2,2065523.4419779999
28,35,2,1864110.435747
29,35,2,2165269.661
30,35,2,2175040.925139
31,35,2,2085207.670633
32,35,2,2103133.735861
33,35,2,2150391.110679
34,35,2,2117257.891429
35,35,2,2039399.85066
36,35,2,2050739.822046
37,35,2,2058779.489801
38,35,2,1815249.873137
39,35,2,1766830.23462
40,35,2,1738737.087567
41,35,2,1859237.8549580001
42,35,2,1867935.701523
43,35,2,1771951.914993
44,35,2,1778500.747947
45,35,2,1856227.976685
46,35,2,1792167.027031
47,35,2,1744275.411545
48,35,2,1749311.964019
49,35,2,1762085.4232949999
50,35,2,1674867.282901
51,35,2,1626842.942274
52,35,2,1598117.857969
53,35,2,1691512.584319
54,35,2,1735242.418651
55,35,2,1619401.277863
56,35,2,1652947.701278
57,35,2,1686613.583504
58,35,2,1662514.584847
59,35,2,1604756.52761
60,35,2,1611096.191496
61,35,2,1636235.306393
62,35,2,1569665.00919453
63,35,2,1511041.37012653
64,35,2,1472104.47970353
65,35,2,1585154.74399
66,35,2,1591804.81519053
67,35,2,1526158.14119653
68,35,2,1542817.92008853
69,35,2,1577668.79994153
70,35,2,1559667.02307753
71,35,2,1482215.84069153
72,35,2,1491620.33747453
73,35,2,1500588.71417653
74,35,2,1427156.2768445301
75,35,2,1354734.65016453
76,35,2,1299047.91378653
77,35,2,1450825.62198253
78,35,2,1461848.1743795301
79,35,2,1377009.37735953
80,35,2,1393705.29010753
81,35,2,1440610.59685653
82,35,2,1411089.4934805299
83,35,2,1307532.47802353
84,35,2,1331478.78044153
85,35,2,1338948.31251653
86,35,2,1264443.04096106
87,35,2,1212847.91640706
88,35,2,1192517.47455206
89,35,2,1279279.50163253
90,35,2,1285059.10009653
91,35,2,1212429.48405506
92,35,2,1229755.03988006
93,35,2,1271781.77337306
94,35,2,1246171.21619506
95,35,2,1198489.65900306
96,35,2,1202043.98702306
97,35,2,1209407.2447180601
98,35,2,1176176.09730206
99,35,2,1135538.89320906
100,35,2,1100412.58499506
101,35,2,1184848.77468906
102,35,2,1187623.87521706
103,35,2,1142872.58045906
104,35,2,1152917.96699506
105,35,2,1181343.04735706
106,35,2,1162097.25662906
107,35,2,1119815.54404106
108,35,2,1123445.26754006
109,35,2,1128714.15213806
110,35,2,1057379.96649806
111,35,2,1007397.5896461001
112,35,2,972934.3119400999
113,35,2,1089134.44667306
114,35,2,1095879.14959906
115,35,2,1020122.99670959
116,35,2,1033595.46112359
117,35,2,1065807.5288120601
118,35,2,1047696.36508859
119,35,2,982274.8430451
120,35,2,988944.2667781
121,35,2,996528.5176011
122,35,2,914190.1735991
123,35,2,861703.8408731
124,35,2,846701.5378331
125,35,2,954386.9122371
126,35,2,965639.7135081
127,35,2,873739.1238011
128,35,2,895306.8664001
129,35,2,934642.8600841
130,35,2,910145.8971861
131,35,2,862579.1245381
132,35,2,876684.4524290999
133,35,2,884704.8887491
134,35,2,817115.2815731
135,35,2,862814.6847801
136,35,2,907449.21836886
137,35,2,830786.9803871
138,35,2,838743.3505051
139,35,2,860619.9816871
140,35,2,853313.5990611
141,35,2,827853.7070661
142,35,2,820325.5683011
143,35,2,899483.98141486
144,35,2,892963.28540661
145,35,2,886343.3456161
146,35,2,939124.61650086
147,35,2,917219.9579673529
148,35,2,912732.83233786
149,35,2,931259.975288353
1,1,3,
2,1,3,
3,1,3,
4,1,3,
5,1,3,
6,1,3,
7,1,3,
8,1,3,
9,1,3,
10,1,3,
11,1,3,
12,1,3,
13,1,3,
14,1,3,
15,1,3,
16,1,3,
17,1,3,
18,1,3,
19,1,3,
20,1,3,
21,1,3,
22,1,3,
23,1,3,
24,1,3,
25,1,3,
26,1,3,
27,1,3,
28,1,3,
29,1,3,
30,1,3,
31,1,3,
32,1,3,
33,1,3,
34,1,3,
35,1,3,
36,1,3,
37,1,3,
38,1,3,
39,1,3,
40,1,3,
41,1,3,
42,1,3,
43,1,3,
44,1,3,
45,1,3,
46,1,3,
47,1,3,
48,1,3,
49,1,3,
50,1,3,
51,1,3,
52,1,3,
53,1,3,
54,1,3,
55,1,3,
56,1,3,
57,1,3,
58,1,3,
59,1,3,
60,1,3,
61,1,3,
62,1,3,
63,1,3,
64,1,3,
65,1,3,
66,1,3,
67,1,3,
68,1,3,
69,1,3,
70,1,3,
71,1,3,
72,1,3,
73,1,3,
74,1,3,
75,1,3,
76,1,3,
77,1,3,
78,1,3,
79,1,3,
80,1,3,
81,1,3,
82,1,3,
83,1,3,
84,1,3,
85,1,3,
86,1,3,
87,1,3,
88,1,3,
89,1,3,
90,1,3,
91,1,3,
92,1,3,
93,1,3,
94,1,3,
95,1,3,
96,1,3,
97,1,3,
98,1,3,
99,1,3,
100,1,3,
101,1,3,
102,1,3,
103,1,3,
104,1,3,
105,1,3,
106,1,3,
107,1,3,
108,1,3,
109,1,3,
110,1,3,
111,1,3,
112,1,3,
113,1,3,
114,1,3,
115,1,3,
116,1,3,
117,1,3,
118,1,3,
119,1,3,
120,1,3,
121,1,3,
122,1,3,
123,1,3,
124,1,3,
125,1,3,
126,1,3,
127,1,3,
128,1,3,
129,1,3,
130,1,3,
131,1,3,
132,1,3,
133,1,3,
134,1,3,
135,1,3,
136,1,3,
137,1,3,
138,1,3,
139,1,3,
140,1,3,
141,1,3,
142,1,3,
143,1,3,
144,1,3,
145,1,3,
146,1,3,
147,1,3,
148,1,3,
149,1,3,
1,2,3,
2,2,3,
3,2,3,
4,2,3,
5,2,3,
6,2,3,
7,2,3,
8,2,3,
9,2,3,
10,2,3,
11,2,3,
12,2,3,
13,2,3,
14,2,3,
15,2,3,
16,2,3,
17,2,3,
18,2,3,
19,2,3,
20,2,3,
21,2,3,
22,2,3,
23,2,3,
24,2,3,
25,2,3,
26,2,3,
